device,name,label,type,enabled,description
R07-SW-08,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-08,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-08,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-08,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-08,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-08,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-09,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-09,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-09,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-09,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-09,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-09,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-10,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-10,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-10,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-10,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-10,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-10,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-11,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-11,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-11,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-11,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-11,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-11,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-12,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-12,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-12,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-12,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-12,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-12,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-13,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-13,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-13,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-13,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-13,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-13,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-14,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-14,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-14,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-14,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-14,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-14,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
R07-SW-15,GigabitEthernet1/0/1,Port 1,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/2,Port 2,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/3,Port 3,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/4,Port 4,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/5,Port 5,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/6,Port 6,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/7,Port 7,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/8,Port 8,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/9,Port 9,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/10,Port 10,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/11,Port 11,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/12,Port 12,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/13,Port 13,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/14,Port 14,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/15,Port 15,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/16,Port 16,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/17,Port 17,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/18,Port 18,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/19,Port 19,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/20,Port 20,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/21,Port 21,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/22,Port 22,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/23,Port 23,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/24,Port 24,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/25,Port 25,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/26,Port 26,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/27,Port 27,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/28,Port 28,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/29,Port 29,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/30,Port 30,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/31,Port 31,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/32,Port 32,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/33,Port 33,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/34,Port 34,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/35,Port 35,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/36,Port 36,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/37,Port 37,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/38,Port 38,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/39,Port 39,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/40,Port 40,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/41,Port 41,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/42,Port 42,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/43,Port 43,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/44,Port 44,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/45,Port 45,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/46,Port 46,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/47,Port 47,1000base-t,true,
R07-SW-15,GigabitEthernet1/0/48,Port 48,1000base-t,true,
R07-SW-15,TenGigabitEthernet1/1/1,Uplink 1,10gbase-x-sfpp,true,Uplink
R07-SW-15,TenGigabitEthernet1/1/2,Uplink 2,10gbase-x-sfpp,true,Uplink
R07-SW-15,TenGigabitEthernet1/1/3,Uplink 3,10gbase-x-sfpp,true,Uplink
R07-SW-15,TenGigabitEthernet1/1/4,Uplink 4,10gbase-x-sfpp,true,Uplink
